feature,frequency,rank,docfreq,group
endorsed,147.25536808992953,4354,37,all
forfeiture,147.22299700498726,4356,25,all
manufacturer's,147.2180579937369,4357,20,all
acutely,147.1969321166836,4358,8,all
5b-2,147.14552315310584,4359,12,all
verdict,147.07785548110104,4360,35,all
subsidies,147.01700074416144,4361,27,all
platforms,146.95576652000295,4362,33,all
ipc,146.92262285969537,4363,11,all
cuny,146.92262285969534,4364,11,all
resuscitation,146.91381301639743,4365,29,all
prognosis,146.9011931457633,4366,47,all
imaging,146.8976355430884,4367,31,all
acid,146.89763554308837,4368,31,all
one-time,146.8976355430883,4369,31,all
extracurricular,146.67532472440462,4370,22,all
appliances,146.6753247244046,4371,22,all
railroad,146.67532472440456,4372,22,all
dealer's,146.63165890443824,4373,16,all
fireworks,146.61529810622687,4374,3,all
advised,146.61093020773623,4375,50,all
substantive,146.51474121627555,4376,45,all
opioid-related,146.43544701369305,4377,19,all
casualty,146.29488653503594,4378,24,all
write,146.29488653503589,4379,24,all
nonresidential,146.29488653503586,4380,24,all
destroy,146.1725057062422,4381,36,all
desig,146.1566395791914,4382,43,all
accountable,146.0889283996386,4383,65,all
vegetable,146.04195311837657,4384,15,all
annuity,146.04195311837654,4385,15,all
technologist,145.93313522210116,4386,6,all
ic,145.9229164667828,4387,51,all
stop,145.9048790601228,4388,32,all
intoxicated,145.90487906012277,4389,32,all
tered,145.90487906012274,4390,32,all
barred,145.9048790601227,4391,32,all
substance-related,145.8684617821272,4392,30,all
plaintiff,145.81956425512104,4393,21,all
staffs,145.819564255121,4394,21,all
authori,145.77020641958953,4395,46,all
stipend,145.68538411708263,4396,18,all
factual,145.5771485428101,4397,69,all
assistant's,145.51419437152353,4398,14,all
convey,145.47143360043245,4399,49,all
far,145.4714336004324,4400,49,all
prejudice,145.29196318206377,4401,37,all
researchers,145.09031689351863,4402,35,all
markets,145.09031689351855,4403,35,all
eighty-day,145.07146396359715,4404,7,all
buses,145.07146396359713,4405,7,all
attended,145.04168437176637,4406,47,all
medicinal,144.97293576493024,4407,17,all
producer,144.97293576493018,4408,17,all
appointee,144.9426738279482,4409,33,all
childbirth,144.84460438236368,4410,29,all
financially,144.77829358013958,4411,50,all
jackson,144.65946112837565,4412,84,all
off-site,144.4861407732941,4413,22,all
achievement,144.4569069990483,4414,56,all
ry,144.43490461337748,4415,38,all
mation,144.38187886382752,4416,59,all
tank,144.33239085963027,4417,9,all
nonprescription,144.3015780201652,4418,10,all
anatomical,144.30157802016515,4419,10,all
interfering,144.25850140283828,4420,43,all
exclusions,144.25850140283825,4421,43,all
credible,144.25850140283822,4422,43,all
lieutenant,143.93702976878026,4423,54,all
draft,143.93106330940947,4424,26,all
misrepresentation,143.91170814097404,4425,41,all
labeled,143.91170814097404,4425,41,all
destroyed,143.90135761933846,4427,46,all
impropriety,143.82695344074475,4428,28,all
kin,143.82695344074472,4429,28,all
around,143.7833412870244,4430,60,all
cemetery,143.68643774549952,4431,15,all
unrelated,143.63002304852822,4432,49,all
landscape,143.61017691792225,4433,21,all
community-integrated,143.61017691792225,4433,21,all
necessarily,143.60010984306047,4435,39,all
signing,143.49970061393668,4436,44,all
prosecute,143.43265977553585,4437,52,all
disqualifying,143.21200053039854,4438,23,all
semiautomatic,143.17967984055204,4439,6,all
interdisciplinary,143.12680061511168,4440,42,all
bears,143.10277830593617,4441,35,all
102-538,142.9295811358933,4442,33,all
surrogate,142.81714566689146,4443,31,all
individual’s,142.81651500861398,4444,27,all
calculate,142.7864514047523,4445,40,all
convenient,142.7791302242226,4446,53,all
open-enrollment,142.7569047211994,4447,20,all
disfigurement,142.6717780543758,4448,17,all
compensated,142.62112424353697,4449,59,all
earliest,142.48308157806161,4450,38,all
pediatrics,142.47813538089935,4451,48,all
enforcing,142.47813538089935,4451,48,all
e.passport,142.38495537167864,4453,7,all
coordi,142.27484355511328,4454,51,all
hereinafter,142.2218974439113,4455,36,all
deleting,142.2218974439113,4455,36,all
lea,142.1453719958246,4457,2,all
microstamp-ready,142.1453719958246,4457,2,all
non-licensee,142.1453719958246,4457,2,all
meaningful,142.0325088190872,4460,46,all
literature,142.0325088190872,4460,46,all
accompany,142.02988590547545,4462,60,all
leads,141.99288536576105,4463,41,all
hub,141.9766856058846,4464,16,all
interrater,141.93989882680202,4465,8,all
invasive,141.9297409517333,4466,19,all
substantiated,141.9297409517333,4466,19,all
rata,141.75949102770113,4468,30,all
prostitution,141.7594910277011,4469,30,all
re-entry,141.7425048401542,4470,28,all
phenol,141.63183137983515,4471,5,all
feedback,141.61705648723793,4472,52,all
things,141.55914182624744,4473,67,all
confirmation,141.44842055067855,4474,61,all
dealers,141.4007895807234,4475,21,all
decedent,141.40078958072337,4476,21,all
supervisory,141.36515336633238,4477,37,all
discharges,141.36515336633238,4477,37,all
late,141.36515336633232,4479,37,all
unfitness,141.33092237262244,4480,15,all
consented,141.3226668237724,4481,47,all
image,141.32266682377235,4482,47,all
kidney,141.13271586342387,4483,18,all
valuation,141.0421217344834,4484,23,all
shelters,140.9164884438385,4485,33,all
graduates,140.9164884438385,4485,33,all
objections,140.91648844383843,4487,33,all
removes,140.89006978919528,4488,56,all
frequent,140.89006978919525,4489,56,all
vouchers,140.89006978919525,4489,56,all
ceases,140.87955886180345,4491,45,all
sooner,140.87955886180336,4492,45,all
jj,140.87955886180336,4492,45,all
professional's,140.85690476414746,4494,40,all
pleading,140.82199713520524,4495,25,all
recordings,140.82199713520524,4495,25,all
abatement,140.8219971352052,4497,25,all
affiliation,140.776900728793,4498,31,all
incompetency,140.77690072879298,4499,31,all
vesting,140.61823874902845,4500,4,all
toxic,140.53125854274563,4501,38,all
applicator,140.50632735180073,4502,3,all
petitioning,140.46222505013196,4503,43,all
exercised,140.4622250501319,4504,43,all
prove,140.45080709927853,4505,51,all
possibility,140.4508070992785,4506,51,all
corrupting,140.42622445900298,4507,6,all
dispensers,140.10777287107302,4508,22,all
grandparent,140.0089400423326,4509,34,all
compliant,139.94720194471978,4510,49,all
furthermore,139.85360999701555,4511,67,all
inequities,139.8407003643726,4512,24,all
servitude,139.78824699545055,4513,12,all
discriminated,139.78824699545055,4513,12,all
rationale,139.7233927030436,4515,44,all
minimal,139.69779674148566,4516,26,all
sens,139.66690846086493,4517,88,all
ethyl,139.45198101937189,4518,11,all
retrospectively,139.45198101937183,4519,11,all
resume,139.40174845846664,4520,37,all
transparency,139.31008593204194,4521,42,all
move,139.2803836973495,4522,50,all
nspl,139.17766261464348,4523,9,all
grievous,139.17766261464348,4523,9,all
multi-disciplinary,139.17766261464345,4525,9,all
3-10,139.17766261464345,4525,9,all
governance,139.12770113077124,4527,35,all
psychotic,139.12770113077116,4528,35,all
identifier,139.001164743646,4529,45,all
entitlement,139.00116474364594,4530,45,all
nonrecurring,138.9484117199562,4531,86,all
cross,138.92735812354275,4532,40,all
specialties,138.9273581235427,4533,40,all
corporation's,138.8563817365944,4534,18,all
tro,138.7991947522385,4535,5,all
nitrous,138.79919475223846,4536,5,all
oxide,138.79919475223846,4536,5,all
conditioned,138.7774045917851,4538,48,all
run,138.77740459178506,4539,48,all
attestation,138.6883305119445,4540,25,all
101-10,138.6883305119445,4540,25,all
recertification,138.68833051194449,4542,25,all
invest,138.6770784076593,4543,66,all
aiding,138.63697848026237,4544,29,all
registrations,138.63697848026237,4544,29,all
baby,138.63697848026237,4544,29,all
accessories,138.63697848026234,4547,29,all
inoperative,138.6267706434437,4548,51,all
writ,138.5794355074298,4549,38,all
formerly,138.57943550742974,4550,38,all
incidence,138.53939115245095,4551,54,all
highly,138.52297514237725,4552,60,all
baccalaureate,138.35775858276008,4553,14,all
raw,138.29575144866192,4554,20,all
improper,138.2712891815805,4555,36,all
interns,138.15523981533508,4556,41,all
diagnosing,138.15523981533508,4556,41,all
redesignated,138.15523981533508,4556,41,all
unlawfully,138.15523981533508,4556,41,all
reaching,138.15523981533508,4556,41,all
stability,138.14807816778367,4561,67,all
largest,138.10579139281566,4562,49,all
declare,137.95586695683457,4563,61,all
coordinators,137.79905244567155,4564,32,all
recovered,137.7784837683418,4565,39,all
fqhc’s,137.73265864537618,4566,1,all
rhc’s,137.73265864537618,4566,1,all
lrb-2702,137.73265864537618,4566,1,all
lrb-6058,137.73265864537618,4566,1,all
intermediaries,137.6893049741514,4570,24,all
quarantine,137.67276907745392,4571,6,all
plumbing,137.67276907745392,4571,6,all
guarantee,137.65052027327496,4573,30,all
noted,137.6269152573453,4574,68,all
absences,137.58116345752376,4575,26,all
shorter,137.57360763897321,4576,28,all
towards,137.49546202318928,4577,65,all
female,137.49546202318928,4577,65,all
trailers,137.4518419745877,4579,3,all
infant's,137.42403488977348,4580,19,all
empowered,137.40172859050722,4581,42,all
biennially,137.4017285905072,4582,42,all
ff,137.40172859050716,4583,42,all
observed,137.3571379372268,4584,53,all
chosen,137.3388603826651,4585,59,all
thc,137.33582160956544,4586,12,all
adherence,137.32323257934218,4587,56,all
meals,137.1227706254886,4588,45,all
married,136.9978114829379,4589,40,all
self-neglect,136.96176707259738,4590,11,all
cps,136.96176707259735,4591,11,all
integrate,136.76951976082813,4592,60,all
unexpired,136.74017828034124,4593,54,all
pesticide,136.70675812436698,4594,10,all
forty-nine,136.70675812436698,4594,10,all
seized,136.69641085259616,4596,31,all
impairs,136.6964108525961,4597,31,all
taught,136.6964108525961,4597,31,all
severable,136.66594869742565,4599,43,all
remand,136.61989162686837,4600,15,all
drops,136.60029849215007,4601,9,all
abusers,136.60029849215005,4602,9,all
pamphlet,136.58004760976496,4603,18,all
elimination,136.5677698462286,4604,29,all
thing,136.55466388868382,4605,25,all
informal,136.55466388868382,4605,25,all
postgraduate,136.5546638886838,4607,25,all
variety,136.44254633855172,4608,67,all
proximity,136.42596241833382,4609,46,all
sixtieth,136.31474280054312,4610,74,all
preventative,136.295985050415,4611,36,all
global,136.29598505041497,4612,36,all
repository,136.2364170401221,4613,41,all
facsimile,136.2364170401221,4613,41,all
learn,136.17024662234417,4615,52,all
collections,136.06517481239325,4616,20,all
full-service,135.97227998650558,4617,14,all
interpersonal,135.9470847921506,4618,44,all
sanchez,135.8945934821165,4619,82,all
commences,135.77259579205867,4620,32,all
docket,135.76830492271242,4621,17,all
needles,135.72940496885207,4622,22,all
refunded,135.729404968852,4623,22,all
optometric,135.72940496885198,4624,22,all
seventh,135.61511044215604,4625,50,all
xv,135.5960348960619,4626,30,all
defects,135.59603489606187,4627,30,all
ascertain,135.53981397441572,4628,56,all
practiced,135.53790958393031,4629,24,all
relinquished,135.4891590383827,4630,28,all
deductibles,135.47493864273517,4631,37,all
donation,135.46453017356185,4632,26,all
feed,135.38914365904958,4633,13,all
non-resident,135.38914365904958,4633,13,all
indefinite,135.38914365904955,4635,13,all
predator,135.38914365904955,4635,13,all
culture,135.2529530148776,4637,66,all
declaring,135.1526239556064,4638,35,all
refusing,135.06826484233318,4639,40,all
complainant,134.99422565805423,4640,16,all
cook,134.97869773177413,4641,51,all
wide,134.92068735347726,4642,70,all
index-u,134.91931369590483,4643,6,all
wind,134.9193136959048,4644,6,all
acute-onset,134.88339622368036,4645,12,all
specializing,134.87721036767397,4646,33,all
attainment,134.8772103676739,4647,33,all
cottage,134.75914546781897,4648,4,all
mco's,134.75914546781894,4649,4,all
humane,134.67578943679794,4650,38,all
juveniles,134.67578943679794,4650,38,all
pervasive,134.65616591449768,4652,31,all
callers,134.532485346738,4653,23,all
wholesaler,134.49856121219483,4654,29,all
mineral,134.47155312582288,4655,11,all
news,134.41554353751894,4656,27,all
pps,134.39735659737465,4657,3,all
contributed,134.35464333404624,4658,52,all
infor,134.34329568288604,4659,55,all
bexar,134.32542959592328,4660,7,all
substitution,134.3206809192495,4661,36,all
technological,134.3175942649091,4662,41,all
participant's,134.30371348293556,4663,18,all
tda,134.20105201344344,4664,1,all
healing-centered,134.02293436965664,4665,9,all
enhancing,133.81735114208405,4666,59,all
imprisoned,133.74613913844587,4667,32,all
non-prescription,133.58680139025114,4668,14,all
readiness,133.5850139074375,4669,42,all
spaces,133.467147212158,4670,17,all
racing,133.467147212158,4670,17,all
drug-related,133.4047104377922,4672,28,all
customers,133.34789688959995,4673,26,all
engineering,133.34789688959995,4673,26,all
escape,133.34789688959992,4675,26,all
connect,133.2626089977299,4676,60,all
subjected,133.22630840811365,4677,48,all
hand,133.16508536802394,4678,35,all
allocations,133.1650853680239,4679,35,all
procure,132.86967234471945,4680,43,all
spouses,132.86411767561913,4681,33,all
psychol,132.72396640148202,4682,38,all
curricula,132.723966401482,4683,38,all
requisite,132.68826481783154,4684,46,all
contacted,132.68826481783142,4685,46,all
public-private,132.66673900877745,4686,16,all
preauthorization,132.66673900877743,4687,16,all
parker,132.6590079230185,4688,82,all
veteran's,132.61592097639925,4689,31,all
suitability,132.5632402319282,4690,21,all
paul,132.56324023192815,4691,21,all
truck,132.4309708377953,4692,12,all
poisons,132.4309708377953,4692,12,all
mutually,132.34537678808414,4694,36,all
robbery,132.34537678808414,4694,36,all
proportionate,132.34537678808414,4694,36,all
manufactures,132.28733064216246,4697,25,all
locate,132.17077688125747,4698,44,all
defensive,132.16585831435577,4699,6,all
injure,132.02737935610617,4700,18,all
affiliations,132.0273793561061,4701,18,all
one-a,132.0273793561061,4701,18,all
negotiation,132.02512295378733,4703,47,all
representations,132.0084291827708,4704,34,all
photographs,132.0084291827708,4704,34,all
100-759,131.9088608811143,4706,15,all
queens,131.64354486050155,4707,10,all
carfentanil,131.6389210040048,4708,7,all
oxygen,131.60402153985572,4709,20,all
asian,131.54812882700372,4710,37,all
sixty-seven,131.54812882700372,4710,37,all
c-5,131.5481288270037,4712,37,all
communicated,131.54812882700367,4713,37,all
green,131.54812882700364,4714,37,all
seventy-seven,131.4455702471633,4715,9,all
retarded,131.4455702471633,4715,9,all
reclamation,131.34287122016156,4717,3,all
leaving,131.34253966401198,4718,54,all
observance,131.34253966401192,4719,54,all
challenged,131.32026183720174,4720,28,all
experi,131.2351188034881,4721,24,all
passenger,131.23126360563808,4722,26,all
retraining,131.23126360563802,4723,26,all
software,131.20917156112367,4724,40,all
selecting,131.20917156112364,4725,40,all
stimulant,131.2013227939966,4726,14,all
measurement,131.17754678044153,4727,35,all
salaries,131.17754678044153,4727,35,all
voters,131.17754678044147,4729,35,all
conspicuously,131.17754678044147,4729,35,all
pist,131.16598950160355,4731,17,all
tial,130.85102498356432,4732,33,all
one's,130.8510249835643,4733,33,all
stage,130.81941601758038,4734,46,all
kk,130.7721433661661,4735,38,all
lrb-2995,130.6694453815107,4736,1,all
lrb-4469,130.6694453815107,4736,1,all
phase,130.57567603830077,4738,31,all
tary,130.57567603830077,4738,31,all
supervises,130.5756760383007,4740,31,all
shareholder,130.55381709979778,4741,13,all
transitioning,130.47994871448313,4742,41,all
epidemic,130.37007265691864,4743,36,all
hazard,130.36014394412732,4744,29,all
reversion,130.36014394412732,4744,29,all
didactic,130.3601439441273,4746,29,all
mines,130.33925235950065,4747,16,all
