domain_group,entity_type,entity,total_mentions,n_bills
high,ORG,the_city_university,2,2
high,ORG,the_city_university_of,2,2
high,ORG,the_civil_administrative_code,8,8
high,ORG,the_civil_no_contact_18_order_act,1,1
high,ORG,the_civil_no_contact_21_order_act,1,1
high,ORG,the_civil_no_contact_6_order_act,1,1
high,ORG,the_civil_no_contact_order,2,2
high,ORG,the_civil_no_contact_order_act,4,2
high,ORG,the_civil_service_department,2,2
high,ORG,the_clerk_7_of_the_circuit_court,1,1
high,ORG,the_clerk_of_circuit_court,1,1
high,ORG,the_clerk_of_court,2,2
high,ORG,the_clerk_of_the_circuit_court,3,3
high,ORG,the_clerk_of_the_circuit_court_6,1,1
high,ORG,the_clerks_of_courts,7,4
high,ORG,the_clerks_of_courts_act,20,4
high,ORG,the_clinical_14_psychologist_licensing_act,1,1
high,ORG,the_clinical_2_psychologist_licensing_act,1,1
high,ORG,the_clinical_9_psychologist_licensing_act,1,1
high,ORG,the_clinical_psychologist_licensing_act,5,5
high,ORG,the_clinical_psychologists_licensing_14,2,2
high,ORG,the_clinical_social_work_and,5,3
high,ORG,the_clinical_social_work_and_social_7_work_practice_act,1,1
high,ORG,the_clinical_social_work_and_social_work_6_practice_act,1,1
high,ORG,the_clinical_social_work_and_social_work_practice_act,1,1
high,ORG,the_clinical_social_worker_practice_act,1,1
high,ORG,the_closure_of_state_centers,2,1
high,ORG,the_coalition_of_trauma_prevention_and_intervention,1,1
high,ORG,the_collaborative_care_3_model,1,1
high,ORG,the_collaborative_care_model,1,1
high,ORG,the_collaborative_task_force_on_higher_education_mental_health_services,1,1
high,ORG,the_commission_28,4,2
high,ORG,the_commission_54,2,2
high,ORG,the_commission_bureau,1,1
high,ORG,the_commission_for_independent_education,5,4
high,ORG,the_commission_for_independent_education_an_1463,1,1
high,ORG,the_commission_on_accreditation,4,3
high,ORG,the_commission_on_accreditation_for_marriage_and_1341_family_therapy_education,1,1
high,ORG,the_commission_on_accreditation_for_marriage_and_1888_family_therapy_education,1,1
high,ORG,the_commission_on_accreditation_for_marriage_and_1894_family_therapy_education,1,1
high,ORG,the_commission_on_accreditation_of,2,2
high,ORG,the_commission_on_accreditation_of_allied_1027_health_education_programs,1,1
high,ORG,the_commission_on_accreditation_of_allied_1080_health_education_programs,1,1
high,ORG,the_commission_on_accreditation_of_allied_1575_health_education_programs,1,1
high,ORG,the_commission_on_accreditation_of_allied_1580_health_education_programs,1,1
high,ORG,the_commission_on_accreditation_of_allied_1628_health_education_programs,1,1
high,ORG,the_commission_on_accreditation_of_allied_1633_health_education_programs,1,1
high,ORG,the_commission_on_accreditation_of_allied_health_1021_education_programs,1,1
high,ORG,the_commission_on_accreditation_of_allied_health_1569_education_programs,1,1
high,ORG,the_commission_on_accreditation_of_allied_health_1574_education_programs,1,1
high,ORG,the_commission_on_accreditation_of_allied_health_education_152_programs,1,1
high,ORG,the_commission_on_accreditation_of_rehabilitation_facilities,1,1
high,ORG,the_commission_on_accreditation_of_the_council_on_social_work_education,1,1
high,ORG,the_commission_on_accreditation_s._4007,2,2
high,ORG,the_commission_on_government_forecasting,3,1
high,ORG,the_commission_on_mental_health,1,1
high,ORG,the_commission_on_mental_health_and_substance_29_abuse,2,2
high,ORG,the_commission_on_mental_health_and_substance_29_use_disorder,2,2
high,ORG,the_commission_on_mental_health_and_substance_abuse,3,2
high,ORG,the_commission_on_mental_health_and_substance_use_disorder,1,1
high,ORG,the_commission_on_peace_officer_standards_and_training,3,3
high,ORG,the_commission_on_state_mandates,16,16
high,ORG,the_commissioner_of_education,5,4
high,ORG,the_commissioner_of_education_975,1,1
high,ORG,the_commissioner_of_insurance,1,1
high,ORG,the_committee_on,2,2
high,ORG,the_committee_on_alcoholism_and_drug_abuse_an_act,9,9
high,ORG,the_committee_on_alcoholism_and_substance_abuse_an_act,9,9
high,ORG,the_committee_on_alcoholism_and_substance_use_disorders_an_act,1,1
high,ORG,the_committee_on_codes,4,4
high,ORG,the_committee_on_codes_an,3,3
high,ORG,the_committee_on_correction_an_act,7,7
high,ORG,"the_committee_on_crime_victims_,_crime_and_correction_an_act",4,4
high,ORG,the_committee_on_drug_and_alcohol,4,2
high,ORG,the_committee_on_education_an,16,16
high,ORG,the_committee_on_finance,2,2
high,ORG,the_committee_on_finance_in_assembly,12,12
high,ORG,the_committee_on_governmental_operations_an,6,6
high,ORG,the_committee_on_health,1,1
high,ORG,the_committee_on_health_an_act,14,14
high,ORG,the_committee_on_higher_education,13,13
high,ORG,the_committee_on_insurance_an_act,8,8
high,ORG,the_committee_on_judiciary_an_act,2,2
high,ORG,the_committee_on_local_government,3,3
high,ORG,the_committee_on_mental_health_an,2,2
high,ORG,the_committee_on_mental_health_an_act,32,32
high,ORG,the_committee_on_mental_health_and_developmental_disabilities_an_act,1,1
high,ORG,the_committee_on_rules_an_act,3,3
high,ORG,the_committee_on_social_services_an,3,3
high,ORG,the_committee_on_tactical_combat_casualty_2_care,2,2
high,ORG,the_committee_on_tactical_combat_casualty_care,2,2
high,ORG,the_committee_on_veterans,1,1
high,ORG,the_committee_on_ways_and_means_an_act,12,12
high,ORG,the_commodity_738_futures_trading_commission,1,1
high,ORG,the_commodity_740_futures_trading_commission,1,1
high,ORG,the_commodity_exchange_act,2,2
high,ORG,the_common_13_school_fund,1,1
high,ORG,the_common_23_school_fund,1,1
high,ORG,the_common_school_13_fund,1,1
high,ORG,the_common_school_fund,5,2
high,ORG,the_commonwealth_attorneys_act,5,3
high,ORG,the_commonwealth_court,1,1
high,ORG,the_commonwealth_financing_authority,1,1
high,ORG,the_commonwealth_fund,2,2
high,ORG,the_commonwealth_of_pennsylvania,1,1
high,ORG,the_commonwealth_of_puerto_rico,10,6
high,ORG,the_commonwealth_photo_imaging_network,2,1
high,ORG,the_communicable_disease_5_prevention_act,1,1
high,ORG,the_communicable_disease_9_prevention_act,1,1
high,ORG,the_communicable_disease_report_act,2,1
high,ORG,the_communities_reimagined_and_reinvestment_restricted_account,1,1
high,ORG,the_community_-_based_behavioral_health_outcomes_and_accountability_review_act,1,1
high,ORG,the_community_-_integrated_living_25_arrangements_licensure_and_certification_act,1,1
high,ORG,the_community_-_integrated_living_7_arrangements_licensure_and_certification_act,1,1
high,ORG,the_community_-_integrated_living_arrangements_26_licensure_and_certification_act,1,1
high,ORG,the_community_-_integrated_living_arrangements_5_licensure_and_certification_act,2,2
high,ORG,the_community_-_integrated_living_arrangements_hb3498_-_6_-_lrb102_17010_sps_22432,1,1
high,ORG,the_community_-_integrated_living_arrangements_licensure_and_certification_act,2,2
high,ORG,the_community_10_mental_health_act,2,2
high,ORG,the_community_17_support_team_or_interdisciplinary_team,1,1
high,ORG,the_community_26_services_act,1,1
high,ORG,the_community_2_behavioral_healthcare_association_of_illinois,1,1
high,ORG,the_community_3_disability_living_wage_act,2,2
high,ORG,the_community_4_support_team_or_interdisciplinary_team,2,2
high,ORG,the_community_5_mental_health_rule_and_regulatory_modernization_act,1,1
high,ORG,the_community_6_disability_living_wage_act,6,6
high,ORG,the_community_6_mental_health_center,2,2
high,ORG,the_community_7_first_choice_option,2,2
high,ORG,the_community_advisory_committee,1,1
high,ORG,the_community_and_residential_17_services_authority,1,1
high,ORG,the_community_association_manager,2,2
high,ORG,the_community_association_manager_licensing,1,1
high,ORG,the_community_association_manager_licensing_and_disciplinary_act,2,2
high,ORG,the_community_behavioral_health_care_5_professional_loan_repayment_program_act,1,1
high,ORG,the_community_behavioral_health_care_professional_loan_repayment_program,1,1
high,ORG,the_community_behavioral_health_center_25_infrastructure_act,1,1
high,ORG,the_community_behavioral_health_center_5_infrastructure_act,1,1
high,ORG,the_community_behavioral_health_center_7_infrastructure_act,1,1
high,ORG,the_community_care_for_persons,4,2
high,ORG,the_community_care_for_persons_19,2,2
high,ORG,the_community_care_program,1,1
high,ORG,the_community_emergency_services,12,2
high,ORG,the_community_emergency_services_and,3,3
high,ORG,the_community_emergency_services_and_support_act,3,3
high,ORG,the_community_first_choice_option,2,2
high,ORG,the_community_health_center_care_fund,4,2
high,ORG,the_community_health_worker_certification_and_reimbursement_act,2,2
high,ORG,the_community_hospice,3,1
high,ORG,the_community_mental_25_health_board,1,1
high,ORG,the_community_mental_3_health_board,1,1
high,ORG,the_community_mental_health,4,4
high,ORG,the_community_mental_health_act,8,4
high,ORG,the_community_mental_health_center,2,2
high,ORG,the_community_mental_health_rule_and_regulatory_modernization_act,1,1
high,ORG,the_community_programs_unit,1,1
high,ORG,the_community_residential_alternatives_licensing_act,1,1
high,ORG,the_community_service_board,6,1
high,ORG,the_community_service_board_'s,1,1
high,ORG,the_community_support_-_group_medicaid_payment,2,2
high,ORG,the_compact_12,2,2
high,ORG,the_compact_and_rules,6,3
high,ORG,the_compact_commission,112,1
high,ORG,the_compact_commission_'s,12,1
high,ORG,the_compact_commission_1,2,1
high,ORG,the_compact_state,29,3
high,ORG,the_compact_state_'s,3,3
high,ORG,the_comprehensive_healthcare_workforce_planning,1,1
high,ORG,the_comprehensive_osteopathic_3530_medical_licensing_examination,1,1
high,ORG,the_comprehensive_osteopathic_medical,6,6
high,ORG,the_comptroller_general,2,2
high,ORG,the_comptroller_of_the_payments,2,2
high,ORG,the_comptroller_on_actuarial,2,2
high,ORG,the_conference_of_women_6_legislators_of_the_illinois_general_assembly,1,1
high,ORG,the_conference_of_women_7_legislators_of_the_illinois_general_assembly,1,1
high,ORG,the_confidentiality_of_medical_information_act,1,1
high,ORG,the_congress_of_the_united_states,2,2
high,ORG,the_constitution_of_pennsylvania,3,3
high,ORG,the_consumer_fraud,5,1
high,ORG,the_consumer_installment_loan,1,1
high,ORG,the_consumer_protection_14_division,2,2
high,ORG,the_consumer_protection_23_division,2,2
high,ORG,the_consumer_protection_24_division,1,1
high,ORG,the_consumer_protection_25_division,2,2
high,ORG,the_consumer_protection_5_division,2,2
high,ORG,the_consumer_protection_9_division,1,1
high,ORG,"the_controlled_substance_,_drug_,_device_and_cosmetic_act",26,6
high,ORG,"the_controlled_substance_,_drug_,_device_and_cosmetics_act",2,1
high,ORG,"the_controlled_substance_,_drug_,_device_or_cosmetic_act",1,1
high,ORG,the_cook_county_public_defender,1,1
high,ORG,the_cook_county_public_guardian,2,2
high,ORG,the_cook_county_sheriff,1,1
high,ORG,the_coordinated_database,5,3
high,ORG,the_coordinated_specialty_care,3,1
high,ORG,the_core_behavioral_health_crisis_services_system,1,1
high,ORG,the_core_competencies,2,2
high,ORG,the_cornell_university_college_of_veterinary,2,2
high,ORG,the_cornell_university_college_of_veterinary_medicine,2,2
high,ORG,"the_coronavirus_aid_,_relief",3,3
high,ORG,the_corporation_for_public_broadcasting,4,2
high,ORG,the_council,3,3
high,ORG,the_council_21,1,1
high,ORG,the_council_302,2,2
high,ORG,the_council_365_for_accreditation_of_counseling_and_related_educational_366_programs,2,2
high,ORG,the_council_4520_for_higher_education_accreditation,1,1
high,ORG,the_council_for_6389_higher_education_accreditation,1,1
high,ORG,the_council_for_accreditation_1296_of_counseling_and_related_educational_programs,1,1
high,ORG,the_council_for_accreditation_1843_of_counseling_and_related_educational_programs,1,1
high,ORG,the_council_for_accreditation_1849_of_counseling_and_related_educational_programs,1,1
high,ORG,the_council_for_accreditation_of_counseling,5,5
high,ORG,the_council_for_accreditation_of_counseling_and,1,1
high,ORG,the_council_for_accreditation_of_counseling_and_related_2013_educational_programs,1,1
high,ORG,the_council_for_accreditation_of_counseling_and_related_2019_educational_programs,1,1
high,ORG,the_council_for_higher_13_education_accreditation,1,1
high,ORG,the_council_for_higher_17_education_accreditation,1,1
high,ORG,the_council_for_higher_3_education_accreditation,1,1
high,ORG,the_council_for_higher_7_education_accreditation,1,1
high,ORG,the_council_for_higher_education_1460_accreditation,1,1
high,ORG,the_council_for_higher_education_1465_accreditation,1,1
high,ORG,the_council_for_higher_education_4_accreditation,2,2
high,ORG,the_council_for_higher_education_913_accreditation,1,1
high,ORG,the_council_for_higher_education_accreditation,7,6
high,ORG,the_council_for_higher_hb1046_-_3_-_lrb103_04888,1,1
high,ORG,the_council_for_higher_hb5787_-_3_-_lrb102_28296,1,1
high,ORG,the_council_for_the_accreditation_of_counseling_1948,1,1
high,ORG,the_council_for_the_accreditation_of_counseling_1954,1,1
high,ORG,the_council_for_the_accreditation_of_counseling_coding_:_words,1,1
high,ORG,the_council_of_american,1,1
high,ORG,the_council_of_chiropractic_education,2,2
high,ORG,the_council_of_florida_2024_medical_school,1,1
high,ORG,the_council_of_florida_medical_school,1,1
high,ORG,the_council_of_governments,5,1
high,ORG,"the_council_of_interstate_testing_agencies_,_inc_.",1,1
high,ORG,the_council_of_juvenile_court_judges,1,1
high,ORG,the_council_of_landscape_architectural_registration_boards,3,1
high,ORG,the_council_of_local_mental,2,2
high,ORG,the_council_of_medical_specialty_societies,4,2
high,ORG,the_council_of_probate_court_judges,2,2
high,ORG,the_council_of_superior_court_clerks,2,1
high,ORG,the_council_on_academic_accreditation,1,1
high,ORG,the_council_on_accreditation,1,1
high,ORG,the_council_on_advisory_committee,1,1
high,ORG,the_council_on_chiropractic_1112_education,1,1
high,ORG,the_council_on_chiropractic_1116_education,1,1
high,ORG,the_council_on_chiropractic_575_education,1,1
high,ORG,the_council_on_chiropractic_education,6,3
high,ORG,the_council_on_higher_education_accreditation,1,1
high,ORG,the_council_on_medical_education_of_the_american_medical_2430_association,1,1
high,ORG,the_council_on_podiatric_medicine,1,1
high,ORG,the_council_on_social_work,1,1
high,ORG,the_council_on_social_work_education,14,8
high,ORG,the_council_on_veterans_programs,8,2
high,ORG,the_council_on_workforce_investment,12,4
high,ORG,the_council_to_award,1,1
high,ORG,the_council_under_section_11,4,1
high,ORG,the_council_under_section_11_of_this,1,1
high,ORG,the_counseling_1326_compact_commission,1,1
high,ORG,the_counseling_compact_54_commission,1,1
high,ORG,the_counseling_compact_commission,3,3
high,ORG,the_county_19_economic_development_project_area_property_tax_allocation_act,2,2
high,ORG,the_county_behavioral_health_directors_association,1,1
high,ORG,the_county_behavioral_health_directors_association_of_california,16,9
high,ORG,the_county_board,2,2
high,ORG,the_county_board_of_commissioners,2,1
high,ORG,the_county_building_department,1,1
high,ORG,the_county_collector,4,2
high,ORG,the_county_commissioners_association,1,1
high,ORG,the_county_drug_abuse_treatment_and_education_fund,1,1
high,ORG,the_county_health_department,4,4
high,ORG,the_county_health_department_located,2,2
high,ORG,the_county_health_fund,2,2
high,ORG,the_county_institution_district_law,1,1
high,ORG,the_county_probation_department,2,2
high,ORG,the_county_provider_trust_fund,1,1
high,ORG,the_county_record_bureau_of_tuberculosis,1,1
high,ORG,the_county_veterans_service,2,2
high,ORG,the_county_veterans_service_office,6,2
high,ORG,the_county_veterans_service_officers_association,2,2
high,ORG,the_county_welfare_agency,1,1
high,ORG,the_county_welfare_department,2,2
high,ORG,the_county_welfare_directors_association_of_california,3,3
high,ORG,the_court_administrative_law_judge,1,1
high,ORG,the_court_of_18_claims,2,1
high,ORG,the_court_of_19_claims,1,1
high,ORG,the_court_of_21_claims,1,1
high,ORG,the_court_of_a,1,1
high,ORG,the_court_of_appeals,2,2
high,ORG,the_court_of_claims,31,3
high,ORG,the_court_of_claims_10,2,2
high,ORG,the_court_of_claims_24,2,2
high,ORG,the_court_of_claims_4,1,1
high,ORG,the_court_of_claims_act,10,6
high,ORG,the_court_of_claims_and_on_a,1,1
high,ORG,the_court_of_claims_for_a_review,1,1
high,ORG,the_court_of_claims_or,1,1
high,ORG,the_court_of_claims_or_attorney,2,1
high,ORG,the_court_of_claims_or_the,3,1
high,ORG,the_court_state,2,1
high,ORG,the_courts_of_ohio,1,1
high,ORG,the_covid-19_public_health_emergency,1,1
high,ORG,the_credentialing_opportunities_on_-_line,2,2
high,ORG,the_crime_gun_intelligence_center,2,2
high,ORG,the_crime_victims_compensation_act,2,2
high,ORG,the_criminal_11_identification_act,1,1
high,ORG,the_criminal_16_history_report,1,1
high,ORG,the_criminal_23_history_report,1,1
high,ORG,the_criminal_and_traffic_assessment_act,2,1
high,ORG,the_criminal_county_court,5,5
high,ORG,the_criminal_court,1,1
high,ORG,the_criminal_history_report,1,1
high,ORG,the_criminal_justice,7,6
high,ORG,the_criminal_justice_10_information_authority,2,2
high,ORG,the_criminal_justice_28_standards_and_training_commission,1,1
high,ORG,the_criminal_justice_committee,5,5
high,ORG,the_criminal_justice_coordinating_council,4,3
high,ORG,the_criminal_justice_information_16_authority,2,2
